farm_id,state,district,village,crop,crop_variety,sowing_date,harvesting_date,season,land_area_acres,soil_type,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,fertilizer_used,irrigation_method,rainfall_mm,avg_temperature_c,humidity_percent,pest_attack,disease_name,pesticide_used,expected_yield_tonnes,actual_yield_tonnes,water_consumption_litres,production_cost_inr,market_price_inr,profit_loss_inr,crop_health_score,sustainability_score
FARM01842,Tamil Nadu,Coimbatore,Village_117,Wheat,HD2967,2021-01-04,2021-05-15,Zaid,23.99,Loamy,6.4,81,157,156,DAP,Sprinkler,48.7,21.6,60,Yes,Leaf Blight,Chlorpyrifos,71.3,57.04,897292.5,576952.37,230491.54,-346460.83,59,75
FARM01843,Tamil Nadu,Madurai,Village_421,Cotton,Bt,2024-04-23,2024-10-12,Kharif,1.72,Laterite,7.4,152,48,56,DAP,Sprinkler,57.5,36.0,71,No,None,Neem Oil,6.08,6.63,75682.3,29947.96,16683.81,-13264.15,71,59
FARM01844,West Bengal,Kolkata,Village_266,Wheat,HD2967,2021-11-18,2022-04-24,Kharif,14.86,Clay,5.7,107,131,104,NPK,Canal,40.8,25.6,60,No,None,Neem Oil,57.88,62.75,863962.4,473760.29,237315.97,-236444.32,87,53
FARM01845,Uttar Pradesh,Meerut,Village_375,Wheat,HD2967,2023-01-23,2023-06-14,Kharif,18.82,Alluvial,6.4,162,79,108,DAP,Rain-fed,28.6,22.5,56,Yes,Leaf Blight,Imidacloprid,74.7,59.76,905582.3,407637.91,243948.17,-163689.74,45,85
FARM01846,Tamil Nadu,Coimbatore,Village_164,Rice,Basmati,2020-02-25,2020-05-27,Zaid,11.1,Alluvial,7.3,149,130,40,NPK,Sprinkler,65.6,26.3,59,Yes,Leaf Blight,Imidacloprid,46.36,37.09,205169.8,138099.79,127961.01,-10138.78,39,89
FARM01847,Karnataka,Mysuru,Village_249,Potato,Kufri Jyoti,2021-10-25,2022-01-29,Rabi,21.48,Clay,6.9,165,154,42,Vermicompost,Sprinkler,56.9,26.4,67,No,None,Neem Oil,63.85,67.66,1281477.3,638762.95,254819.41,-383943.54,96,59
FARM01848,Punjab,Amritsar,Village_346,Rice,Basmati,2021-10-14,2022-03-06,Zaid,3.75,Clay,6.6,74,117,110,Organic Compost,Sprinkler,67.3,32.0,67,No,None,Neem Oil,14.08,14.71,239867.9,70149.36,29009.91,-41139.45,75,74
FARM01849,Punjab,Ludhiana,Village_388,Wheat,HD2967,2020-04-10,2020-09-20,Rabi,15.75,Black,6.9,59,155,96,Vermicompost,Sprinkler,57.0,25.2,64,Yes,Leaf Blight,Imidacloprid,51.22,40.98,555657.5,468850.36,166881.23,-301969.13,66,62
FARM01850,Punjab,Amritsar,Village_394,Rice,Basmati,2023-01-21,2023-07-17,Zaid,4.75,Red,6.4,107,45,42,Vermicompost,Canal,139.5,36.4,90,No,None,Neem Oil,19.16,18.26,191658.4,132099.2,73454.71,-58644.49,84,90
FARM01851,Assam,Jorhat,Village_357,Rice,IR64,2022-08-05,2022-11-08,Kharif,13.06,Red,6.4,97,51,135,Urea,Drip,45.8,30.7,62,No,None,Neem Oil,46.72,49.81,669559.9,264775.55,194572.06,-70203.49,79,53
FARM01852,Uttar Pradesh,Lucknow,Village_205,Wheat,PBW725,2023-11-30,2024-05-16,Kharif,22.14,Loamy,8.1,44,180,106,Organic Compost,Sprinkler,21.8,27.7,51,Yes,Leaf Blight,Chlorpyrifos,63.89,51.11,717857.4,571932.37,94194.55,-477737.82,43,57
FARM01853,Assam,Guwahati,Village_262,Rice,Basmati,2023-10-16,2024-03-11,Zaid,23.1,Laterite,8.1,128,143,169,Urea,Drip,43.2,29.5,62,Yes,Leaf Blight,Chlorpyrifos,91.91,73.53,1346802.8,413175.11,171254.75,-241920.36,36,95
FARM01854,Rajasthan,Jaipur,Village_86,Cotton,Bt,2022-01-12,2022-04-13,Zaid,17.44,Loamy,5.6,48,178,167,Organic Compost,Sprinkler,32.1,27.6,58,No,None,Neem Oil,62.71,61.41,319710.9,245946.74,201230.0,-44716.74,82,59
FARM01855,Tamil Nadu,Madurai,Village_388,Soybean,JS335,2022-07-21,2022-11-02,Zaid,6.83,Loamy,5.9,112,61,145,DAP,Drip,38.9,24.5,56,No,None,Neem Oil,20.6,19.67,142447.6,149089.13,50265.42,-98823.71,58,54
FARM01856,Tamil Nadu,Coimbatore,Village_183,Rice,Basmati,2022-09-06,2022-12-12,Rabi,11.71,Alluvial,6.6,46,128,123,NPK,Sprinkler,135.5,28.3,83,Yes,Leaf Blight,Chlorpyrifos,46.13,36.9,819357.7,248143.13,117994.21,-130148.92,38,81
FARM01857,Maharashtra,Pune,Village_472,Soybean,NRC37,2022-04-14,2022-09-23,Rabi,12.43,Loamy,7.9,93,142,63,DAP,Rain-fed,66.5,34.0,64,No,None,Neem Oil,43.61,46.39,572128.6,428786.05,174728.39,-254057.66,84,54
FARM01858,Maharashtra,Nashik,Village_340,Millet,Ragi,2022-11-15,2023-02-22,Zaid,14.97,Red,6.2,70,60,66,NPK,Flood,35.8,38.9,59,No,None,Neem Oil,44.12,42.17,1042620.1,215810.36,157540.26,-58270.1,66,49
FARM01859,West Bengal,Siliguri,Village_214,Wheat,PBW725,2021-05-30,2021-11-22,Kharif,4.46,Black,7.7,73,92,67,Urea,Rain-fed,46.8,34.4,65,No,None,Neem Oil,16.18,17.62,171355.0,90529.39,40568.84,-49960.55,58,61
FARM01860,Maharashtra,Pune,Village_482,Cotton,Bt,2022-10-05,2023-02-16,Rabi,7.96,Loamy,7.5,105,171,172,DAP,Flood,32.5,22.5,55,No,None,Neem Oil,29.12,31.56,129767.2,222819.02,78272.18,-144546.84,76,89
FARM01861,West Bengal,Kolkata,Village_420,Potato,Kufri Pukhraj,2021-03-07,2021-07-17,Zaid,2.34,Black,6.4,174,62,65,Urea,Canal,159.4,28.9,97,No,None,Neem Oil,11.25,11.83,71502.9,28273.59,47166.81,18893.22,56,56
FARM01862,Uttar Pradesh,Lucknow,Village_120,Maize,DHM117,2023-10-29,2024-02-11,Rabi,12.94,Clay,6.7,136,115,129,Organic Compost,Flood,36.8,33.0,62,Yes,Leaf Blight,Chlorpyrifos,53.46,42.77,704542.5,259234.96,125325.34,-133909.62,64,70
FARM01863,Maharashtra,Pune,Village_451,Millet,Ragi,2021-10-11,2022-03-12,Kharif,18.62,Alluvial,7.3,107,109,46,Organic Compost,Flood,88.9,28.0,66,Yes,Leaf Blight,Chlorpyrifos,71.87,57.5,1018568.6,257407.85,127897.81,-129510.04,29,59
FARM01864,Rajasthan,Jaipur,Village_366,Millet,Bajra,2020-12-01,2021-04-14,Kharif,23.93,Red,6.4,174,42,101,Urea,Flood,84.1,22.7,79,No,None,Neem Oil,79.85,79.11,429421.9,344063.42,157251.28,-186812.14,67,56
FARM01865,Maharashtra,Pune,Village_384,Wheat,HD2967,2020-08-25,2021-01-10,Rabi,2.64,Black,5.9,61,136,176,Urea,Sprinkler,89.5,27.5,73,No,None,Neem Oil,12.65,12.88,161651.4,49664.51,29910.74,-19753.77,69,47
FARM01866,West Bengal,Kolkata,Village_63,Soybean,JS335,2024-02-18,2024-06-22,Kharif,17.12,Red,7.8,157,174,170,Vermicompost,Flood,74.9,22.9,70,No,None,Neem Oil,63.86,65.64,966405.5,321531.03,225110.66,-96420.37,81,64
FARM01867,Rajasthan,Jaipur,Village_95,Rice,Basmati,2023-10-07,2024-02-16,Zaid,2.76,Laterite,7.8,75,96,127,NPK,Canal,137.0,28.8,92,Yes,Leaf Blight,Chlorpyrifos,14.75,11.8,121256.1,58350.76,41892.59,-16458.17,69,75
FARM01868,Punjab,Amritsar,Village_319,Potato,Kufri Pukhraj,2022-09-22,2023-01-18,Rabi,9.82,Loamy,7.0,89,43,143,NPK,Drip,37.9,30.8,66,Yes,Leaf Blight,Imidacloprid,40.93,32.74,763779.4,268262.61,105094.65,-163167.96,38,55
FARM01869,Karnataka,Mysuru,Village_244,Maize,HQPM1,2022-10-21,2023-03-27,Rabi,12.36,Laterite,7.7,126,94,114,Organic Compost,Flood,83.8,28.6,69,No,None,Neem Oil,43.06,41.42,359348.6,348929.2,144696.4,-204232.8,57,51
FARM01870,Tamil Nadu,Madurai,Village_397,Cotton,Bt,2022-06-18,2022-11-11,Zaid,22.54,Clay,7.3,95,58,45,NPK,Drip,42.7,34.5,67,Yes,Leaf Blight,Chlorpyrifos,79.96,63.97,925086.8,328050.31,134830.33,-193219.98,36,71
FARM01871,Uttar Pradesh,Lucknow,Village_457,Cotton,Suraj,2023-04-07,2023-08-31,Zaid,12.49,Black,6.6,86,135,121,Urea,Flood,61.6,23.1,64,No,None,Neem Oil,40.09,40.91,760147.4,318202.32,92196.73,-226005.59,87,45
FARM01872,Karnataka,Belagavi,Village_215,Sugarcane,Co0238,2021-10-08,2022-02-06,Rabi,6.39,Alluvial,6.6,79,67,42,Vermicompost,Flood,82.8,30.4,71,Yes,Leaf Blight,Chlorpyrifos,27.15,21.72,506347.2,115956.12,47537.02,-68419.1,59,46
FARM01873,Uttar Pradesh,Lucknow,Village_443,Cotton,Bt,2020-03-31,2020-07-20,Kharif,14.94,Red,6.0,174,132,81,Organic Compost,Flood,68.0,28.6,74,No,None,Neem Oil,61.62,65.61,331144.4,241696.62,260838.35,19141.73,79,46
FARM01874,Maharashtra,Pune,Village_265,Soybean,JS335,2023-03-07,2023-08-30,Zaid,21.1,Black,5.8,79,155,111,DAP,Flood,68.9,25.8,67,No,None,Neem Oil,94.25,89.72,349325.3,601433.24,294628.6,-306804.64,66,72
FARM01875,Punjab,Amritsar,Village_432,Millet,Bajra,2020-10-01,2021-03-01,Zaid,11.52,Loamy,7.6,63,78,89,NPK,Drip,89.7,21.4,66,No,None,Neem Oil,41.62,39.62,860942.3,196236.65,120751.22,-75485.43,65,70
FARM01876,Punjab,Ludhiana,Village_422,Rice,Basmati,2022-03-02,2022-07-12,Zaid,4.38,Laterite,7.2,59,108,172,Urea,Rain-fed,49.4,25.4,57,No,None,Neem Oil,14.4,15.28,322342.3,133525.84,55080.23,-78445.61,60,62
FARM01877,Karnataka,Belagavi,Village_365,Cotton,Suraj,2022-01-16,2022-04-18,Zaid,3.41,Laterite,8.0,54,62,102,Organic Compost,Canal,71.1,21.7,62,No,None,Neem Oil,13.75,14.02,204283.1,98208.1,40708.86,-57499.24,91,90
FARM01878,Karnataka,Belagavi,Village_389,Maize,DHM117,2023-06-20,2023-10-26,Kharif,18.52,Clay,6.0,151,127,169,Organic Compost,Rain-fed,101.3,21.9,68,No,None,Neem Oil,90.26,95.23,802451.2,414583.25,373972.39,-40610.86,69,86
FARM01879,Karnataka,Belagavi,Village_382,Maize,DHM117,2022-09-27,2023-01-31,Rabi,5.95,Laterite,5.9,47,129,144,DAP,Sprinkler,126.5,21.8,73,Yes,Leaf Blight,Imidacloprid,27.51,22.01,464746.1,106367.58,63783.35,-42584.23,52,82
FARM01880,Punjab,Ludhiana,Village_317,Maize,HQPM1,2022-07-09,2022-12-30,Zaid,3.52,Black,6.6,124,72,130,Urea,Rain-fed,52.2,28.8,60,No,None,Neem Oil,14.09,13.62,139067.2,43755.75,24610.65,-19145.1,63,51
FARM01881,Rajasthan,Jaipur,Village_275,Wheat,PBW725,2024-04-12,2024-09-24,Rabi,21.86,Red,6.3,127,127,101,Vermicompost,Flood,21.9,19.6,49,No,None,Neem Oil,74.2,75.49,1064244.7,577099.73,308318.46,-268781.27,84,82
FARM01882,West Bengal,Kolkata,Village_97,Millet,Ragi,2023-04-03,2023-07-02,Zaid,4.8,Black,7.5,60,94,172,Urea,Sprinkler,177.0,22.1,94,No,None,Neem Oil,23.66,23.63,109443.8,79997.47,88144.78,8147.31,75,95
FARM01883,West Bengal,Kolkata,Village_63,Sugarcane,Co86032,2023-12-01,2024-03-07,Kharif,12.51,Black,6.5,159,75,109,Vermicompost,Sprinkler,41.5,29.3,54,Yes,Leaf Blight,Chlorpyrifos,42.0,33.6,815340.0,312381.45,105417.75,-206963.7,31,49
FARM01884,West Bengal,Kolkata,Village_270,Sugarcane,Co86032,2022-02-20,2022-07-29,Rabi,4.86,Red,7.0,57,98,134,NPK,Flood,64.7,31.9,60,Yes,Leaf Blight,Chlorpyrifos,19.01,15.21,206363.4,76114.56,35820.89,-40293.67,21,82
FARM01885,Assam,Guwahati,Village_101,Rice,IR64,2022-04-24,2022-07-26,Zaid,10.29,Clay,7.2,155,114,179,Urea,Canal,47.4,21.7,55,No,None,Neem Oil,30.4,32.6,512616.4,314214.23,130465.81,-183748.42,84,78
FARM01886,Assam,Guwahati,Village_377,Wheat,HD2967,2022-04-06,2022-09-26,Kharif,19.7,Black,7.8,70,62,101,DAP,Drip,53.9,20.8,67,Yes,Leaf Blight,Chlorpyrifos,74.54,59.63,772096.1,303191.11,228298.64,-74892.47,33,76
FARM01887,Tamil Nadu,Coimbatore,Village_14,Cotton,Bt,2022-06-21,2022-12-06,Kharif,4.58,Black,7.3,69,125,78,Vermicompost,Canal,44.3,23.2,59,No,None,Neem Oil,13.68,13.65,351369.7,119618.66,28592.93,-91025.73,69,59
FARM01888,Karnataka,Mysuru,Village_452,Sugarcane,Co0238,2020-08-16,2021-02-02,Rabi,14.37,Loamy,6.0,179,152,86,Urea,Canal,124.8,23.8,76,Yes,Leaf Blight,Chlorpyrifos,73.32,58.66,465758.4,187622.7,190987.16,3364.46,47,86
FARM01889,West Bengal,Siliguri,Village_255,Potato,Kufri Jyoti,2023-11-24,2024-04-29,Kharif,21.85,Loamy,7.8,86,158,92,Urea,Sprinkler,65.5,30.4,74,Yes,Leaf Blight,Chlorpyrifos,94.83,75.86,1726576.5,593963.83,158346.34,-435617.49,70,59
FARM01890,Punjab,Ludhiana,Village_260,Rice,Basmati,2022-01-15,2022-07-11,Kharif,11.43,Laterite,5.8,81,44,90,Organic Compost,Rain-fed,67.4,15.5,59,No,None,Neem Oil,50.68,53.33,550638.1,371709.34,119580.45,-252128.89,63,82
FARM01891,Karnataka,Belagavi,Village_101,Soybean,NRC37,2020-12-12,2021-03-17,Rabi,21.08,Clay,5.5,153,164,86,Organic Compost,Drip,70.9,31.3,69,No,None,Neem Oil,71.21,77.68,806668.5,462725.04,259133.9,-203591.14,81,95
FARM01892,Maharashtra,Pune,Village_367,Maize,HQPM1,2022-03-18,2022-07-03,Rabi,21.19,Alluvial,6.6,98,56,156,DAP,Sprinkler,54.8,24.6,65,Yes,Leaf Blight,Imidacloprid,78.0,62.4,1127205.7,266566.54,186010.33,-80556.21,62,59
FARM01893,Maharashtra,Nashik,Village_252,Maize,DHM117,2020-08-18,2021-02-07,Kharif,11.94,Black,7.1,62,106,154,Organic Compost,Drip,74.4,24.1,68,No,None,Neem Oil,46.06,48.39,817108.1,396822.14,190006.02,-206816.12,95,78
FARM01894,Karnataka,Belagavi,Village_319,Sugarcane,Co86032,2023-05-13,2023-10-05,Kharif,11.73,Alluvial,6.4,124,120,73,Vermicompost,Flood,58.3,33.0,65,No,None,Neem Oil,41.23,44.48,586650.6,249641.78,111859.15,-137782.63,88,78
FARM01895,West Bengal,Siliguri,Village_311,Wheat,PBW725,2020-06-16,2020-10-23,Zaid,7.16,Laterite,7.2,98,127,55,Urea,Flood,38.0,25.7,55,No,None,Neem Oil,28.47,31.09,561748.9,146115.17,122341.68,-23773.49,80,86
FARM01896,Karnataka,Belagavi,Village_17,Millet,Bajra,2022-04-14,2022-08-13,Rabi,2.77,Red,6.3,154,162,146,Urea,Flood,27.1,23.5,56,No,None,Neem Oil,8.89,9.43,115209.7,43843.43,38931.54,-4911.89,66,92
FARM01897,Punjab,Ludhiana,Village_387,Millet,Ragi,2020-01-30,2020-07-26,Kharif,3.57,Alluvial,6.4,75,137,132,Organic Compost,Canal,86.2,22.4,68,No,None,Neem Oil,14.16,14.85,187954.3,67096.74,60328.62,-6768.12,92,71
FARM01898,Maharashtra,Pune,Village_167,Potato,Kufri Jyoti,2021-03-06,2021-06-20,Kharif,22.68,Laterite,6.9,103,141,126,DAP,Flood,26.5,35.2,55,Yes,Leaf Blight,Chlorpyrifos,83.68,66.94,1635452.5,659187.98,241726.75,-417461.23,40,58
FARM01899,Tamil Nadu,Coimbatore,Village_383,Rice,IR64,2022-10-25,2023-04-11,Kharif,9.35,Laterite,6.9,81,139,54,Organic Compost,Sprinkler,39.7,29.0,54,Yes,Leaf Blight,Chlorpyrifos,32.72,26.18,601500.7,190652.1,59531.84,-131120.26,31,71
FARM01900,Karnataka,Belagavi,Village_347,Cotton,Suraj,2023-09-03,2024-01-15,Zaid,4.31,Laterite,6.2,176,81,120,NPK,Canal,53.5,27.0,60,No,None,Neem Oil,16.07,15.7,276089.7,117186.39,45000.68,-72185.71,83,54
FARM01901,West Bengal,Kolkata,Village_298,Soybean,JS335,2022-11-29,2023-03-11,Kharif,2.47,Red,7.6,128,151,137,Vermicompost,Rain-fed,45.6,31.1,62,No,None,Neem Oil,9.41,9.23,122783.2,69054.97,28452.16,-40602.81,79,61
FARM01902,Maharashtra,Pune,Village_272,Millet,Ragi,2024-04-29,2024-10-25,Kharif,20.77,Clay,6.2,114,173,106,NPK,Sprinkler,124.3,25.3,75,No,None,Neem Oil,106.19,111.88,1583385.4,257887.26,337257.16,79369.9,95,78
FARM01903,Maharashtra,Pune,Village_148,Millet,Bajra,2021-10-13,2022-04-05,Kharif,20.93,Red,7.6,76,43,177,Urea,Drip,22.0,24.4,56,No,None,Neem Oil,55.09,60.51,1165090.8,291654.59,120297.04,-171357.55,85,60
FARM01904,Assam,Jorhat,Village_24,Millet,Bajra,2023-02-23,2023-06-08,Kharif,21.63,Black,5.7,55,179,171,Urea,Canal,95.1,40.4,76,No,None,Neem Oil,74.67,76.36,1033339.2,399479.09,293165.64,-106313.45,56,58
FARM01905,Punjab,Ludhiana,Village_374,Sugarcane,Co86032,2023-03-09,2023-08-07,Zaid,15.31,Red,6.9,42,160,115,DAP,Canal,30.2,30.5,56,No,None,Neem Oil,41.81,41.12,250241.6,289810.92,90326.36,-199484.56,98,88
FARM01906,Punjab,Ludhiana,Village_255,Soybean,JS335,2023-01-09,2023-06-01,Zaid,11.75,Red,6.1,41,162,151,NPK,Drip,114.2,26.5,74,No,None,Neem Oil,59.96,60.06,218175.5,295307.74,133872.21,-161435.53,59,70
FARM01907,Rajasthan,Kota,Village_234,Soybean,JS335,2020-02-05,2020-05-27,Kharif,15.72,Laterite,7.4,74,93,87,NPK,Drip,59.1,32.3,69,No,None,Neem Oil,56.89,57.93,1075811.2,330421.16,171817.55,-158603.61,78,49
FARM01908,Maharashtra,Pune,Village_116,Sugarcane,Co86032,2023-08-26,2024-02-22,Rabi,9.81,Clay,6.0,133,75,158,Vermicompost,Sprinkler,133.1,14.6,86,No,None,Neem Oil,47.37,45.07,432948.4,306899.82,120192.27,-186707.55,98,95
FARM01909,Uttar Pradesh,Meerut,Village_42,Millet,Bajra,2021-02-02,2021-05-18,Rabi,2.73,Loamy,7.3,176,96,157,DAP,Drip,53.6,18.3,65,No,None,Neem Oil,10.99,10.51,105058.0,91735.95,41312.17,-50423.78,84,63
FARM01910,Maharashtra,Nashik,Village_58,Wheat,HD2967,2023-04-20,2023-10-17,Zaid,22.23,Laterite,7.8,162,161,117,DAP,Drip,50.6,23.1,58,No,None,Neem Oil,88.85,92.69,506296.1,621360.77,199596.68,-421764.09,68,80
FARM01911,Uttar Pradesh,Lucknow,Village_296,Sugarcane,Co86032,2020-04-16,2020-10-13,Kharif,18.31,Black,7.7,47,120,142,NPK,Sprinkler,36.5,32.2,60,No,None,Neem Oil,67.67,67.2,1248745.3,247121.95,202139.07,-44982.88,63,66
FARM01912,Assam,Guwahati,Village_374,Rice,IR64,2022-11-08,2023-02-14,Zaid,11.9,Red,7.6,71,61,134,Vermicompost,Flood,63.3,33.8,61,No,None,Neem Oil,43.0,42.57,565450.5,268421.54,136358.34,-132063.2,60,55
FARM01913,Assam,Jorhat,Village_136,Millet,Bajra,2024-02-06,2024-07-09,Zaid,6.67,Clay,7.3,100,65,70,Vermicompost,Drip,91.0,36.9,74,No,None,Neem Oil,24.97,26.29,282352.5,111562.68,85040.02,-26522.66,82,92
FARM01914,Maharashtra,Pune,Village_331,Cotton,Bt,2020-08-06,2020-11-26,Zaid,21.72,Clay,6.0,161,159,119,Vermicompost,Canal,97.5,22.0,80,No,None,Neem Oil,87.13,85.4,799728.4,402580.27,210171.04,-192409.23,96,71
FARM01915,Tamil Nadu,Madurai,Village_469,Rice,Basmati,2021-12-21,2022-06-14,Kharif,17.64,Loamy,7.9,163,63,67,Urea,Canal,36.8,35.7,55,No,None,Neem Oil,47.85,50.12,613107.8,374425.57,95532.49,-278893.08,62,65
FARM01916,Karnataka,Belagavi,Village_161,Cotton,Bt,2022-03-09,2022-08-24,Kharif,4.66,Red,6.5,128,49,119,DAP,Canal,68.5,28.6,67,Yes,Leaf Blight,Chlorpyrifos,14.49,11.59,330566.5,91671.52,39284.6,-52386.92,54,67
FARM01917,Maharashtra,Pune,Village_93,Soybean,JS335,2022-09-16,2022-12-24,Rabi,4.27,Red,5.6,164,84,57,NPK,Drip,29.1,20.7,50,Yes,Leaf Blight,Chlorpyrifos,16.52,13.22,173291.6,99754.18,55510.19,-44243.99,55,77
FARM01918,Rajasthan,Jaipur,Village_455,Maize,HQPM1,2021-12-12,2022-06-07,Zaid,7.0,Alluvial,5.8,98,74,149,Urea,Sprinkler,99.2,33.8,80,No,None,Neem Oil,34.08,36.13,424916.7,149329.7,97968.3,-51361.4,79,52
FARM01919,Maharashtra,Nashik,Village_153,Maize,DHM117,2022-09-11,2023-02-05,Zaid,10.49,Black,7.0,128,71,106,NPK,Canal,53.0,25.7,71,Yes,Leaf Blight,Imidacloprid,35.04,28.03,666264.9,225248.7,106172.36,-119076.34,39,88
FARM01920,Rajasthan,Jaipur,Village_155,Sugarcane,Co86032,2022-10-22,2023-03-13,Zaid,16.61,Alluvial,7.5,65,61,100,NPK,Canal,65.4,26.2,67,Yes,Leaf Blight,Chlorpyrifos,72.95,58.36,682255.8,465112.98,145466.31,-319646.67,60,83
FARM01921,Maharashtra,Nashik,Village_357,Maize,DHM117,2024-03-15,2024-08-22,Kharif,7.4,Alluvial,5.6,59,55,167,Organic Compost,Rain-fed,57.5,37.2,70,No,None,Neem Oil,29.32,29.41,368206.8,214111.83,117857.6,-96254.23,95,75
FARM01922,Assam,Guwahati,Village_154,Soybean,JS335,2023-12-02,2024-04-01,Rabi,9.4,Black,6.5,175,54,126,DAP,Canal,49.9,26.1,69,No,None,Neem Oil,27.08,28.56,531109.1,325898.86,81424.52,-244474.34,79,84
FARM01923,Rajasthan,Jaipur,Village_337,Wheat,HD2967,2022-12-11,2023-04-12,Kharif,11.3,Clay,7.3,168,78,78,Organic Compost,Drip,56.5,25.9,72,No,None,Neem Oil,35.62,37.64,283286.0,159799.65,98119.31,-61680.34,84,80
FARM01924,Maharashtra,Nashik,Village_117,Soybean,JS335,2021-06-08,2021-11-14,Rabi,18.59,Clay,6.3,179,165,125,Urea,Canal,48.1,35.5,66,No,None,Neem Oil,73.6,78.02,1189941.8,280969.23,143706.13,-137263.1,85,83
FARM01925,Punjab,Ludhiana,Village_124,Sugarcane,Co86032,2024-03-02,2024-08-06,Zaid,15.68,Black,8.1,151,55,96,NPK,Rain-fed,32.5,23.9,61,No,None,Neem Oil,45.53,44.87,655417.9,254677.7,161309.33,-93368.37,62,89
FARM01926,West Bengal,Kolkata,Village_130,Wheat,HD2967,2024-05-12,2024-09-24,Kharif,5.88,Alluvial,8.2,114,138,140,NPK,Sprinkler,39.1,28.1,65,No,None,Neem Oil,23.53,25.5,399935.9,96659.1,99703.16,3044.06,71,53
FARM01927,Assam,Jorhat,Village_132,Maize,DHM117,2022-04-04,2022-08-11,Zaid,9.31,Alluvial,7.9,68,116,145,Organic Compost,Flood,245.0,22.9,98,Yes,Leaf Blight,Imidacloprid,50.29,40.23,664055.6,178693.61,151518.7,-27174.91,36,89
FARM01928,Uttar Pradesh,Meerut,Village_273,Soybean,JS335,2022-05-10,2022-10-28,Zaid,9.62,Alluvial,6.0,119,53,83,DAP,Drip,232.1,37.2,98,No,None,Neem Oil,59.09,58.0,711718.5,313066.25,207094.98,-105971.27,69,74
FARM01929,Rajasthan,Jaipur,Village_481,Sugarcane,Co86032,2023-07-07,2023-12-03,Zaid,15.26,Black,7.4,129,98,91,Urea,Drip,29.6,34.3,49,No,None,Neem Oil,60.39,62.2,659190.2,325447.61,208044.68,-117402.93,60,83
FARM01930,Punjab,Amritsar,Village_64,Cotton,Bt,2024-05-01,2024-08-16,Kharif,10.78,Alluvial,6.2,69,164,76,DAP,Drip,87.8,24.6,65,No,None,Neem Oil,44.36,47.63,231063.9,172381.2,198577.21,26196.01,76,54
FARM01931,Tamil Nadu,Coimbatore,Village_313,Cotton,Suraj,2024-01-20,2024-04-25,Kharif,16.27,Clay,6.0,85,146,81,Urea,Drip,80.8,29.4,69,No,None,Neem Oil,61.46,67.57,307393.7,470252.79,146671.52,-323581.27,84,77
FARM01932,Rajasthan,Kota,Village_20,Wheat,PBW725,2024-02-23,2024-06-10,Kharif,22.41,Alluvial,7.1,45,136,141,DAP,Canal,52.4,26.8,71,No,None,Neem Oil,87.26,86.53,703271.4,736567.52,299078.43,-437489.09,88,85
FARM01933,Rajasthan,Jaipur,Village_343,Rice,Basmati,2022-07-14,2022-12-09,Zaid,12.81,Loamy,7.9,152,114,90,NPK,Flood,87.5,25.8,75,Yes,Leaf Blight,Chlorpyrifos,47.93,38.34,211252.3,243517.06,150730.56,-92786.5,55,53
FARM01934,West Bengal,Siliguri,Village_393,Maize,DHM117,2020-03-25,2020-08-18,Rabi,23.77,Red,6.3,178,150,44,Organic Compost,Rain-fed,56.1,23.5,66,Yes,Leaf Blight,Imidacloprid,104.25,83.4,758579.2,467682.16,233169.83,-234512.33,35,63
FARM01935,Tamil Nadu,Madurai,Village_303,Maize,DHM117,2022-11-27,2023-03-03,Zaid,14.38,Laterite,7.6,178,70,110,Urea,Drip,93.8,21.7,70,No,None,Neem Oil,50.14,48.88,462472.2,463697.02,155194.38,-308502.64,85,48
FARM01936,Maharashtra,Pune,Village_414,Potato,Kufri Pukhraj,2023-10-10,2024-03-17,Rabi,15.1,Red,7.7,174,83,147,NPK,Canal,68.3,29.1,74,No,None,Neem Oil,46.79,45.07,1174444.5,478717.69,87611.77,-391105.92,68,49
FARM01937,Karnataka,Mysuru,Village_105,Rice,Basmati,2022-09-26,2023-01-01,Rabi,17.63,Clay,5.8,53,109,136,DAP,Canal,99.7,31.0,77,No,None,Neem Oil,79.95,86.7,1335633.4,605479.51,159633.22,-445846.29,90,78
FARM01938,Uttar Pradesh,Meerut,Village_400,Potato,Kufri Jyoti,2022-03-24,2022-08-14,Rabi,4.47,Black,6.8,150,128,68,Urea,Drip,81.0,9.9,78,Yes,Leaf Blight,Chlorpyrifos,16.05,12.84,239829.6,138990.96,38478.63,-100512.33,69,82
FARM01939,Rajasthan,Kota,Village_18,Millet,Bajra,2022-02-20,2022-06-23,Zaid,7.01,Laterite,6.3,96,83,64,NPK,Sprinkler,63.2,32.6,61,Yes,Leaf Blight,Chlorpyrifos,24.3,19.44,354557.4,206743.96,35318.1,-171425.86,48,87
FARM01940,Maharashtra,Nashik,Village_457,Potato,Kufri Pukhraj,2024-01-25,2024-07-01,Zaid,17.33,Alluvial,6.0,177,54,63,DAP,Sprinkler,49.3,28.0,63,Yes,Leaf Blight,Chlorpyrifos,69.12,55.3,1015494.6,482750.94,109766.24,-372984.7,33,73
